Symbol,Name,Weight,Price,Chg,% Chg
DASH,DoorDash,0.30%,232.27,1.33,(0.58%)
MELI,MercadoLibre,0.30%,1968.51,4.05,(0.21%)
SNPS,Synopsys,0.26%,458.9,0.76,(0.17%)
CDNS,Cadence Design Systems,0.26%,315.28,0.18,(0.06%)
MAR,Marriott International,0.25%,307.07,0.25,(0.08%)
ABNB,Airbnb,0.25%,133.92,-0.07,(-0.05%)
REGN,Regeneron Pharmaceuticals,0.24%,749.35,0.64,(0.09%)
ORLY,O'Reilly Automotive,0.23%,91.37,-0.42,(-0.46%)
CTAS,Cintas,0.23%,189.68,-0.21,(-0.11%)
MNST,Monster Beverage,0.22%,75.23,-0.23,(-0.31%)
MRVL,Marvell Technology,0.22%,84.75,0.28,(0.33%)
MDLZ,Mondelez International,0.21%,54.74,-0.04,(-0.07%)
WBD,Warner Bros. Discovery,0.21%,27.68,0.07,(0.24%)
CSX,CSX Corporation,0.21%,36.63,0.02,(0.05%)
ADSK,Autodesk,0.19%,298.15,-1.09,(-0.36%)
AEP,American Electric Power,0.19%,115.2,-0.38,(-0.33%)
FTNT,Fortinet,0.18%,79.88,0.13,(0.16%)
ROST,Ross Stores,0.18%,182.55,-0.02,(-0.01%)
PCAR,Paccar,0.18%,111.8,0.3,(0.27%)
TRI,Thomson Reuters Corporation,0.18%,131.39,-0.09,(-0.06%)
WDAY,"Workday, Inc.",0.17%,218.03,-0.06,(-0.03%)
NXPI,NXP Semiconductors,0.17%,222.94,0.86,(0.39%)
IDXX,Idexx Laboratories,0.17%,694.65,-2.46,(-0.35%)
PYPL,PayPal,0.17%,59.19,-0.25,(-0.43%)
EA,Electronic Arts,0.15%,203.89,-0.02,(-0.01%)
DDOG,Datadog,0.15%,138.53,0.24,(0.17%)
FAST,Fastenal,0.15%,42.12,-0.22,(-0.52%)
ROP,Roper Technologies,0.14%,442.93,-7.58,(-1.68%)
MSTR,MicroStrategy Inc.,0.14%,163.82,5.57,(3.52%)
TTWO,Take-Two Interactive,0.14%,244.23,-2.43,(-0.98%)
AXON,Axon Enterprise Inc.,0.14%,566.5,3.22,(0.57%)
EXC,Exelon,0.14%,44.31,0.03,(0.07%)
BKR,Baker Hughes,0.13%,44.61,0.14,(0.31%)
XEL,Xcel Energy,0.13%,73.42,-0.19,(-0.26%)
TEAM,Atlassian,0.13%,163.97,-1.03,(-0.63%)
FANG,Diamondback Energy,0.13%,148.1,1.09,(0.74%)
PAYX,Paychex,0.13%,117.72,3.48,(3.05%)
CCEP,Coca-Cola Europacific Partners,0.12%,91.41,-0.26,(-0.28%)
CTSH,Cognizant,0.12%,83.14,-0.62,(-0.74%)
KDP,Keurig Dr Pepper,0.12%,28.2,0.1,(0.36%)
CPRT,Copart,0.11%,39.25,0.02,(0.06%)
GEHC,GE HealthCare,0.11%,82.53,0.01,(0.01%)
ZS,Zscaler,0.11%,232.3,1.21,(0.52%)
MCHP,Microchip Technology,0.10%,64.08,0.02,(0.03%)
ODFL,Old Dominion Freight Line,0.10%,158.42,-0.13,(-0.08%)
VRSK,Verisk,0.09%,218.11,-0.46,(-0.21%)
KHC,Kraft Heinz,0.09%,24.74,-0.01,(-0.04%)
CSGP,CoStar Group,0.08%,65.0,0.12,(0.18%)
CHTR,Charter Communications,0.08%,207.93,1.43,(0.69%)
DXCM,DexCom,0.08%,66.07,0.16,(0.24%)
LULU,Lululemon Athletica,0.08%,214.23,-0.88,(-0.41%)
BIIB,Biogen,0.08%,169.96,0.05,(0.03%)
ON,Onsemi,0.07%,54.65,0.3,(0.56%)
GFS,GlobalFoundries,0.06%,36.14,-0.03,(-0.08%)
CDW,CDW Corporation,0.06%,142.98,-0.1,(-0.07%)
TTD,Trade Desk (The),0.05%,37.35,0.06,(0.16%)
