Symbol,Name,Weight,Price,Chg,% Chg
KHC,Kraft Heinz,0.09%,24.3,0.05,(0.21%)
CSGP,CoStar Group,0.08%,67.06,-0.18,(-0.28%)
CHTR,Charter Communications,0.08%,210.66,1.91,(0.91%)
DXCM,DexCom,0.08%,66.57,0.19,(0.29%)
BIIB,Biogen,0.08%,176.19,0.2,(0.11%)
LULU,Lululemon Athletica,0.07%,208.65,0.84,(0.40%)
ON,Onsemi,0.07%,55.45,1.3,(2.40%)
GFS,GlobalFoundries,0.06%,35.47,0.55,(1.56%)
TTD,Trade Desk (The),0.05%,38.24,0.28,(0.74%)
CDW,CDW Corporation,0.05%,137.0,0.8,(0.59%)
