Symbol,Name,Weight,Price,Chg,% Chg
GPN,Global Payments,0.03%,81.62,-0.3,(-0.37%)
SMCI,Supermicro,0.03%,32.32,-1.7,(-5.01%)
WST,West Pharmaceutical Services,0.03%,266.81,-5.73,(-2.10%)
TRMB,Trimble Inc.,0.03%,80.53,-2.81,(-3.38%)
AMCR,Amcor,0.03%,8.26,-0.07,(-0.90%)
CDW,CDW,0.03%,144.91,-4.96,(-3.31%)
JBHT,J.B. Hunt,0.03%,197.51,-2.04,(-1.02%)
INCY,Incyte,0.03%,94.54,-1.56,(-1.63%)
CHRW,C.H. Robinson,0.03%,156.63,-3.17,(-1.99%)
PKG,Packaging Corporation of America,0.03%,204.79,-0.52,(-0.25%)
GPC,Genuine Parts Company,0.03%,131.68,-2.28,(-1.70%)
SNA,Snap-on,0.03%,349.54,-1.95,(-0.55%)
ZBH,Zimmer Biomet,0.03%,91.65,-0.8,(-0.86%)
MKC,McCormick & Company,0.03%,66.9,0.95,(1.45%)
BG,Bunge Global,0.03%,92.29,-0.98,(-1.05%)
LII,Lennox International,0.03%,506.49,-8.38,(-1.63%)
TTD,"The Trade Desk, Inc.",0.03%,36.68,-0.34,(-0.91%)
FTV,Fortive,0.03%,54.72,-0.74,(-1.33%)
PNR,Pentair,0.03%,105.82,-0.07,(-0.07%)
DD,DuPont,0.03%,40.86,-0.64,(-1.53%)
DOW,Dow Inc.,0.03%,23.96,-0.63,(-2.54%)
APTV,Aptiv,0.03%,78.64,-1.27,(-1.58%)
GEN,Gen Digital,0.03%,27.53,-0.25,(-0.90%)
EVRG,Evergy,0.03%,73.65,0.27,(0.37%)
GDDY,GoDaddy,0.03%,124.98,-1.07,(-0.85%)
WY,Weyerhaeuser,0.03%,23.39,0.19,(0.80%)
LNT,Alliant Energy,0.03%,65.43,0.49,(0.76%)
IT,Gartner,0.03%,233.15,0.49,(0.21%)
HOLX,Hologic,0.03%,75.0,0.17,(0.22%)
ESS,Essex Property Trust,0.03%,258.41,0.28,(0.11%)
Q,Qnity Electronics,0.03%,78.61,-6.19,(-7.30%)
TKO,TKO Group Holdings,0.03%,207.32,3.02,(1.48%)
IFF,International Flavors & Fragrances,0.03%,63.17,-0.08,(-0.13%)
INVH,Invitation Homes,0.03%,26.32,-0.23,(-0.89%)
