Symbol,Name,Weight,Price,Chg,% Chg
COO,Cooper Companies (The),0.03%,83.29,-0.16,(-0.19%)
INVH,Invitation Homes,0.03%,26.39,-0.11,(-0.43%)
ESS,Essex Property Trust,0.03%,249.53,-1.49,(-0.59%)
TKO,TKO Group Holdings,0.02%,199.91,0.28,(0.14%)
FFIV,"F5, Inc.",0.02%,270.68,1.37,(0.51%)
FOX,Fox Corporation (Class B),0.02%,66.58,0.16,(0.24%)
MAA,Mid-America Apartment Communities,0.02%,133.91,-2.0,(-1.47%)
HII,Huntington Ingalls Industries,0.02%,397.75,10.76,(2.78%)
LYB,LyondellBasell,0.02%,47.92,-0.79,(-1.62%)
FOXA,Fox Corporation (Class A),0.02%,73.92,0.24,(0.33%)
GDDY,GoDaddy,0.02%,112.19,-1.35,(-1.19%)
BALL,Ball Corporation,0.02%,55.47,-0.15,(-0.26%)
DECK,Deckers Brands,0.02%,101.96,-1.8,(-1.74%)
SOLV,Solventum,0.02%,85.63,-0.51,(-0.59%)
ERIE,Erie Indemnity,0.02%,282.38,1.86,(0.66%)
NDSN,Nordson Corporation,0.02%,261.63,0.4,(0.16%)
VTRS,Viatris,0.02%,12.63,-0.13,(-1.06%)
AVY,Avery Dennison,0.02%,187.96,-0.44,(-0.23%)
MAS,Masco,0.02%,69.22,-0.1,(-0.14%)
BBY,Best Buy,0.02%,67.37,-3.24,(-4.58%)
DPZ,Domino's,0.02%,416.56,11.47,(2.83%)
KIM,Kimco Realty,0.02%,20.56,0.15,(0.75%)
ALLE,Allegion,0.02%,161.55,-1.14,(-0.70%)
IEX,IDEX Corporation,0.02%,185.31,0.59,(0.32%)
EG,Everest Group,0.02%,328.4,-4.78,(-1.43%)
JKHY,Jack Henry & Associates,0.02%,189.5,0.34,(0.18%)
BLDR,Builders FirstSource,0.02%,122.71,-1.95,(-1.57%)
PSKY,Paramount Skydance Corp,0.02%,12.12,0.05,(0.46%)
ZBRA,Zebra Technologies,0.02%,262.49,3.0,(1.16%)
BEN,Franklin Resources,0.02%,25.49,-0.17,(-0.68%)
AKAM,Akamai Technologies,0.02%,91.96,3.84,(4.36%)
CLX,Clorox,0.02%,107.32,1.13,(1.06%)
REG,Regency Centers,0.02%,70.32,0.6,(0.86%)
IVZ,Invesco,0.02%,28.85,0.28,(0.99%)
MRNA,Moderna,0.02%,32.82,-1.48,(-4.32%)
UHS,Universal Health Services,0.02%,204.81,-2.22,(-1.07%)
SWK,Stanley Black & Decker,0.02%,82.12,-0.23,(-0.28%)
CF,CF Industries,0.02%,80.76,-1.84,(-2.23%)
HRL,Hormel Foods,0.02%,22.89,-0.34,(-1.49%)
HST,Host Hotels & Resorts,0.02%,18.31,-0.14,(-0.73%)
BF.B,Brown–Forman,0.02%,26.55,0.59,(2.26%)
ALGN,Align Technology,0.02%,170.36,-2.43,(-1.41%)
WYNN,Wynn Resorts,0.02%,117.34,-0.49,(-0.42%)
HAS,Hasbro,0.02%,86.65,-0.07,(-0.08%)
UDR,"UDR, Inc.",0.02%,36.12,-0.7,(-1.91%)
AIZ,Assurant,0.02%,236.92,-1.08,(-0.45%)
DOC,Healthpeak Properties,0.02%,16.87,0.16,(0.98%)
RVTY,Revvity,0.02%,103.18,-1.25,(-1.20%)
EPAM,EPAM Systems,0.02%,211.61,-0.32,(-0.15%)
CPT,Camden Property Trust,0.02%,106.79,-2.01,(-1.85%)
GL,Globe Life,0.02%,142.1,0.15,(0.10%)
DAY,Dayforce,0.02%,69.43,0.0,(0.01%)
NCLH,Norwegian Cruise Line Holdings,0.02%,24.21,-0.32,(-1.29%)
FDS,FactSet,0.02%,295.68,1.23,(0.42%)
CRL,Charles River Laboratories,0.02%,218.68,-2.23,(-1.01%)
PNW,Pinnacle West,0.02%,89.71,0.64,(0.72%)
SJM,J.M. Smucker Company (The),0.02%,100.03,-0.55,(-0.55%)
BXP,"BXP, Inc.",0.02%,67.18,-0.8,(-1.18%)
BAX,Baxter International,0.02%,20.02,-1.05,(-4.97%)
TECH,Bio-Techne,0.02%,66.05,0.35,(0.53%)
AES,AES Corporation,0.02%,14.12,-0.21,(-1.43%)
AOS,A. O. Smith,0.02%,70.94,0.42,(0.59%)
NWSA,News Corp (Class A),0.02%,26.48,0.01,(0.05%)
TAP,Molson Coors Beverage Company,0.02%,48.98,0.85,(1.76%)
POOL,Pool Corporation,0.02%,257.77,5.49,(2.18%)
MGM,MGM Resorts,0.02%,34.73,0.28,(0.82%)
ARE,Alexandria Real Estate Equities,0.01%,54.36,0.39,(0.72%)
MOH,Molina Healthcare,0.01%,179.69,-1.81,(-1.00%)
GNRC,Generac,0.01%,155.23,2.45,(1.60%)
HSIC,Henry Schein,0.01%,76.18,-1.47,(-1.89%)
APA,APA Corporation,0.01%,24.95,-0.25,(-0.98%)
FRT,Federal Realty Investment Trust,0.01%,102.0,0.36,(0.35%)
SWKS,Skyworks Solutions,0.01%,58.64,-1.53,(-2.55%)
PAYC,Paycom,0.01%,158.67,1.5,(0.95%)
MOS,Mosaic Company (The),0.01%,25.58,-0.4,(-1.54%)
CAG,Conagra Brands,0.01%,16.72,-0.23,(-1.33%)
CPB,Campbell Soup Company,0.01%,26.33,-0.1,(-0.36%)
DVA,DaVita,0.01%,110.35,-1.11,(-0.99%)
MTCH,Match Group,0.01%,32.1,-0.13,(-0.39%)
LW,Lamb Weston,0.01%,41.5,0.13,(0.31%)
NWS,News Corp (Class B),0.01%,30.4,0.2,(0.65%)
